Asset Id,Feature,Sub-Feature,Org,Direction,Route,Ramp #,Ramp ID,Lane Location,From MP/Offset,To MP/Offset,Length/Area(ft),Lat,Long
1399992,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,186.55,186.34,1070.23,34.533456,-114.349235
1399993,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,186.33,186.24,452.75,34.530345,-114.348595
1399994,Curb,Freeway Rolled Curb,Needle Mountain,,SR-95,,,Right,186.24,186.24,22.91,34.52906,-114.348443
1399995,Curb,Freeway Rolled Curb,Needle Mountain,,SR-95,,,Right,186.19,186.18,42.44,34.528287,-114.348382
1399996,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,186.18,185.91,1369.2,34.528133,-114.348371
1399997,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,185.9,185.62,1483.83,34.524203,-114.348333
1399998,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,185.6,185.46,780.48,34.519924,-114.348319
1399999,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,185.45,185.44,59.81,34.517706,-114.348437
1400000,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,185.43,185.27,820.57,34.517381,-114.348305
1400001,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,185.26,184.9,1744.1,34.514904,-114.34829
1400002,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,184.89,184.64,1317.61,34.509892,-114.348275
1400003,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,184.63,184.57,365.32,34.506207,-114.348393
1400004,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,184.56,184.49,407.5,34.50521,-114.348372
1400005,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,184.12,183.96,918.64,34.496623,-114.348435
1400006,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,183.2,182.49,3223.87,34.483315,-114.348322
1400007,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.91,201.91,,34.728787,-114.314698
1400007,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.91,201.91,,34.728787,-114.314698
1400008,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.89,201.89,,34.728527,-114.314637
1400008,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.89,201.89,,34.728527,-114.314637
1400009,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.88,201.88,,34.728335,-114.314652
1400009,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.88,201.88,,34.728335,-114.314652
1400010,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.86,201.86,,34.728086,-114.314575
1400010,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,201.86,201.86,,34.728086,-114.314575
1400011,Catch Basin,Curb Opening/Inlet Only,Needle Mountain,,SR-95,,,Right,230.35,230.35,,34.911042,-114.595595
1400012,Spillway,Single Inlet,Needle Mountain,,SR-95,,,Right,230.35,230.35,,34.911043,-114.595582
1400013,Catch Basin,Other,Needle Mountain,,SR-95,,,Right,233.58,233.58,,34.957533,-114.595582
1400014,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,233.68,233.68,,34.95899,-114.595646
1400015,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,233.74,233.74,,34.959732,-114.595632
1400016,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,233.77,233.77,,34.960297,-114.595639
1400017,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,233.8,233.8,,34.960723,-114.595616
1400018,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,233.83,233.83,,34.961061,-114.595603
1400019,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,233.89,233.89,,34.961991,-114.595641
1400020,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,233.9,233.9,,34.962167,-114.595633
1400021,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,234.01,234.01,,34.963537,-114.595638
1400022,Spillway,Rock Lined Spillway,Needle Mountain,,SR-95,,,Right,234.03,234.03,,34.963823,-114.59563
1400023,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,234.09,234.09,,34.964617,-114.595567
1400023,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,234.09,234.09,,34.964617,-114.595567
1400024,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,234.25,234.25,,34.966992,-114.595566
1400024,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,234.25,234.25,,34.966992,-114.595566
1400025,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,235.36,235.36,,34.98303,-114.595557
1400025,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,235.36,235.36,,34.98303,-114.595557
1400026,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,236.71,236.71,,35.00145,-114.595417
1400026,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,236.71,236.71,,35.00145,-114.595417
1400027,Spillway,Single Inlet,Needle Mountain,,SR-95,,,Right,236.81,236.81,,35.002928,-114.595522
1400028,Pipe Opening Location,HDPE (plastic),Needle Mountain,,SR-95,,,Right,236.95,236.95,,35.004947,-114.595447
1400029,Pipe Opening Location,HDPE (plastic),Needle Mountain,,SR-95,,,Right,237.46,237.46,,35.013057,-114.595494
1400030,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,237.63,237.63,,35.015613,-114.595488
1400031,Catch Basin,Catch Basin,Needle Mountain,,SR-95,,,Right,237.67,237.67,,35.016101,-114.595523
1400032,Pipe Opening Location,Concrete,Needle Mountain,,SR-95,,,Right,237.72,237.72,,35.01684,-114.595499
1400033,Catch Basin,Curb Opening/Inlet Only,Needle Mountain,,SR-95,,,Right,237.92,237.92,,35.019801,-114.595556
1400034,Catch Basin,Flush,Needle Mountain,,SR-95,,,Right,237.92,237.92,,35.019755,-114.595517
1400035,Catch Basin,Flush,Needle Mountain,,SR-95,,,Right,238.06,238.06,,35.021699,-114.595527
1400036,Catch Basin,Curb Opening/Inlet Only,Needle Mountain,,SR-95,,,Right,238.40,238.40,,35.02661,-114.595526
1400037,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,187.53,187.52,59.05,34.547098,-114.354047
1400038,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,187.51,187.51,45.13,34.546879,-114.354022
1400039,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,188.69,188.7,76.29,34.56327,-114.359865
1400040,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,188.71,188.72,75.59,34.563544,-114.360148
1400041,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.04,189.03,93.42,34.568193,-114.361634
1400042,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.03,189.03,70.97,34.567908,-114.361769
1400043,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.02,189.01,98.73,34.567791,-114.361703
1400044,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.13,189.14,99.91,34.570562,-114.362467
1400045,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.15,189.15,63.7,34.570786,-114.362785
1400046,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.34,189.35,95.44,34.573432,-114.363472
1400047,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.35,189.36,73.55,34.573599,-114.363792
1400048,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.77,189.78,79.91,34.579451,-114.365548
1400049,Curb,Curb and Gutter,Needle Mountain,,SR-95,,,Right,189.78,189.8,80.75,34.579696,-114.36583
1400050,Curb,Single Curb,Needle Mountain,,SR-95,,,Right,201.78,201.78,46.78,34.727037,-114.314131
1400051,Curb,Freeway Rolled Curb,Needle Mountain,,SR-95,,,Right,187,187,38.93,34.539847,-114.351438
1400052,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,187.58,187.58,,34.547857,-114.354437
1400052,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,187.58,187.58,,34.547857,-114.354437
1400053,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,187.62,187.62,,34.548399,-114.354654
1400053,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,187.62,187.62,,34.548399,-114.354654
1400054,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,187.72,187.72,,34.549716,-114.355056
1400056,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,187.78,187.78,,34.550581,-114.355458
1400056,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,187.78,187.78,,34.550581,-114.355458
1400057,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,187.89,187.89,,34.552063,-114.355957
1400060,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,187.99,187.99,,34.55352,-114.356475
1400061,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.06,188.06,,34.554508,-114.356828
1400061,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.06,188.06,,34.554508,-114.356828
1400064,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.15,188.15,,34.555826,-114.357262
1400065,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.28,188.28,,34.55758,-114.357895
1400067,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.34,188.34,,34.558394,-114.358286
1400067,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.34,188.34,,34.558394,-114.358286
1400068,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.37,188.37,,34.558746,-114.358438
1400068,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.37,188.37,,34.558746,-114.358438
1400070,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.43,188.43,,34.559589,-114.358588
1400073,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.50,188.50,,34.560625,-114.358992
1400073,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.50,188.50,,34.560625,-114.358992
1400074,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.51,188.51,,34.560726,-114.359018
1400074,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.51,188.51,,34.560726,-114.359018
1400076,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.53,188.53,,34.56104,-114.359109
1400076,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.53,188.53,,34.56104,-114.359109
1400077,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.54,188.54,,34.561242,-114.359165
1400077,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.54,188.54,,34.561242,-114.359165
1400080,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.60,188.60,,34.561939,-114.359473
1400080,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.60,188.60,,34.561939,-114.359473
1400081,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.66,188.66,,34.562809,-114.359952
1400081,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,188.66,188.66,,34.562809,-114.359952
1400083,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.72,188.72,,34.563641,-114.360124
1400084,Channel,Other,Needle Mountain,,SR-95,,,Right,188.72,188.79,367.54,34.563643,-114.360177
1400086,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.79,188.79,,34.564617,-114.36048
1400088,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.83,188.83,,34.565232,-114.360672
1400090,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.85,188.85,,34.565521,-114.360783
1400091,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,188.98,188.98,,34.567358,-114.361362
1400092,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.01,189.01,,34.568834,-114.362014
1400092,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.01,189.01,,34.568834,-114.362014
1400093,Ditch,Other Ditch,Needle Mountain,,SR-95,,,Right,189.01,189.01,70.85,34.568834,-114.36202
1400094,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.08,189.08,,34.569802,-114.362426
1400094,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.08,189.08,,34.569802,-114.362426
1400095,Ditch,Other Ditch,Needle Mountain,,SR-95,,,Right,189.08,189.08,52.78,34.569793,-114.362425
1400096,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,189.12,189.12,,34.570336,-114.3625
1400097,Ditch,Other Ditch,Needle Mountain,,SR-95,,,Right,189.12,189.11,98.29,34.570314,-114.362516
1400099,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.24,189.24,,34.571988,-114.363157
1400099,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.24,189.24,,34.571988,-114.363157
1400100,Ditch,Other Ditch,Needle Mountain,,SR-95,,,Right,189.24,189.24,68.16,34.571988,-114.36316
1400101,Ditch,Other Ditch,Needle Mountain,,SR-95,,,Right,189.29,189.3,93.66,34.572717,-114.363652
1400102,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.30,189.30,,34.572797,-114.363375
1400102,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.30,189.30,,34.572797,-114.363375
1400105,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.37,189.37,,34.573893,-114.363797
1400105,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.37,189.37,,34.573893,-114.363797
1400106,Ditch,Other Ditch,Needle Mountain,,SR-95,,,Right,189.37,189.37,41.96,34.573898,-114.363801
1400108,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,189.49,189.49,,34.575566,-114.364318
1400109,Bank Protection,Gabion Bank,Needle Mountain,,SR-95,,,Right,189.5,189.49,47.71,34.575626,-114.364383
1400110,Bank Protection,Gabion Bank,Needle Mountain,,SR-95,,,Right,189.49,189.49,30,34.575477,-114.364422
1400112,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.55,189.55,,34.576378,-114.364673
1400112,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.55,189.55,,34.576378,-114.364673
1400113,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.62,189.62,,34.577259,-114.365013
1400113,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.62,189.62,,34.577259,-114.365013
1400114,Pipe Opening Location,HDPE (plastic),Needle Mountain,,SR-95,,,Right,189.70,189.70,,34.578409,-114.365317
1400115,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.73,189.73,,34.578907,-114.365576
1400115,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,189.73,189.73,,34.578907,-114.365576
1400117,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,189.81,189.81,,34.579962,-114.365858
1400118,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,189.84,189.84,,34.580322,-114.365987
1400121,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,190.11,190.11,,34.582948,-114.366827
1400121,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,190.11,190.11,,34.582948,-114.366827
1400122,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,190.21,190.21,,34.584418,-114.367243
1400123,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,190.25,190.25,,34.584949,-114.367454
1400124,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,190.29,190.29,,34.58557,-114.36775
1400124,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,190.29,190.29,,34.58557,-114.36775
1400125,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,190.58,190.58,,34.589707,-114.368565
1400125,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,190.58,190.58,,34.589707,-114.368565
1400126,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,191.12,191.12,,34.593105,-114.368374
1400127,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,191.26,191.26,,34.595095,-114.368017
1400128,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.32,191.32,,34.595965,-114.367882
1400128,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.32,191.32,,34.595965,-114.367882
1400129,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.36,191.36,,34.596512,-114.367711
1400129,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.36,191.36,,34.596512,-114.367711
1400130,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.40,191.40,,34.597157,-114.36749
1400130,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.40,191.40,,34.597157,-114.36749
1400131,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.43,191.43,,34.597564,-114.367295
1400131,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.43,191.43,,34.597564,-114.367295
1400132,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.44,191.44,,34.597714,-114.367226
1400132,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.44,191.44,,34.597714,-114.367226
1400133,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.49,191.49,,34.598356,-114.366955
1400133,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.49,191.49,,34.598356,-114.366955
1400134,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,191.56,191.56,,34.599271,-114.366466
1400135,Bank Protection,Gabion Bank,Needle Mountain,,SR-95,,,Right,191.56,191.55,84.94,34.599354,-114.366451
1400136,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.64,191.64,,34.600492,-114.366134
1400136,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.64,191.64,,34.600492,-114.366134
1400137,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.99,191.99,,34.604624,-114.362575
1400137,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,191.99,191.99,,34.604624,-114.362575
1400138,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.00,192.00,,34.604803,-114.36239
1400138,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.00,192.00,,34.604803,-114.36239
1400139,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.13,192.13,,34.606128,-114.360883
1400139,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.13,192.13,,34.606128,-114.360883
1400140,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.18,192.18,,34.606654,-114.36021
1400140,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.18,192.18,,34.606654,-114.36021
1400141,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.26,192.26,,34.607416,-114.359111
1400141,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.26,192.26,,34.607416,-114.359111
1400142,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.33,192.33,,34.608125,-114.358108
1400142,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.33,192.33,,34.608125,-114.358108
1400143,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.44,192.44,,34.60902,-114.356641
1400143,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.44,192.44,,34.60902,-114.356641
1400144,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.45,192.45,,34.60911,-114.356514
1400144,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.45,192.45,,34.60911,-114.356514
1400145,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,192.50,192.50,,34.609581,-114.355889
1400146,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.78,192.78,,34.612216,-114.352165
1400146,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.78,192.78,,34.612216,-114.352165
1400147,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.82,192.82,,34.612681,-114.351537
1400147,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.82,192.82,,34.612681,-114.351537
1400148,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.91,192.91,,34.613377,-114.35029
1400148,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,192.91,192.91,,34.613377,-114.35029
1400149,Down Drain,Down Drain,Needle Mountain,,SR-95,,,Right,193.05,193.05,,34.614667,-114.348303
1400150,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.05,193.05,,34.614767,-114.348395
1400150,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.05,193.05,,34.614767,-114.348395
1400151,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.11,193.11,,34.615339,-114.347604
1400151,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.11,193.11,,34.615339,-114.347604
1400152,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.09,193.09,,34.61514,-114.347861
1400152,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.09,193.09,,34.61514,-114.347861
1400153,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.10,193.10,,34.615199,-114.347776
1400153,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.10,193.10,,34.615199,-114.347776
1400154,Down Drain,Down Drain,Needle Mountain,,SR-95,,,Right,193.1,193.1,,34.615102,-114.347674
1400155,Down Drain,Down Drain,Needle Mountain,,SR-95,,,Right,193.21,193.21,,34.616104,-114.34621
1400156,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.21,193.21,,34.616223,-114.346306
1400156,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.21,193.21,,34.616223,-114.346306
1400157,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.21,193.21,,34.616271,-114.346261
1400157,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.21,193.21,,34.616271,-114.346261
1400158,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,193.24,193.24,,34.616505,-114.345799
1400159,Bank Protection,Gabion Bank,Needle Mountain,,SR-95,,,Right,193.25,193.24,26.57,34.616546,-114.345803
1400160,Spillway,Single Inlet,Needle Mountain,,SR-95,,,Right,193.45,193.45,,34.618225,-114.342806
1400161,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.71,193.71,,34.620538,-114.339269
1400161,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.71,193.71,,34.620538,-114.339269
1400162,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.88,193.88,,34.622176,-114.337008
1400162,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,193.88,193.88,,34.622176,-114.337008
1400163,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.09,194.09,,34.623996,-114.334091
1400163,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.09,194.09,,34.623996,-114.334091
1400164,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.11,194.11,,34.624278,-114.33384
1400164,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.11,194.11,,34.624278,-114.33384
1400165,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.19,194.19,,34.625074,-114.332838
1400165,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.19,194.19,,34.625074,-114.332838
1400167,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.41,194.41,,34.627074,-114.329896
1400167,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.41,194.41,,34.627074,-114.329896
1400168,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,194.55,194.55,,34.628692,-114.328399
1400169,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.66,194.66,,34.630026,-114.327093
1400169,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.66,194.66,,34.630026,-114.327093
1400170,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.73,194.73,,34.630954,-114.326497
1400170,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.73,194.73,,34.630954,-114.326497
1400171,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,194.79,194.79,,34.631652,-114.32606
1400172,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,194.90,194.90,,34.63316,-114.325158
1400173,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.99,194.99,,34.63431,-114.324578
1400173,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,194.99,194.99,,34.63431,-114.324578
1400174,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.19,195.19,,34.637225,-114.323514
1400174,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.19,195.19,,34.637225,-114.323514
1400175,Box Culvert Location (CBC),Box Culvert (CBC),Needle Mountain,,SR-95,,,Right,195.27,195.27,,34.638273,-114.32327
1400176,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.29,195.29,,34.638523,-114.323141
1400176,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.29,195.29,,34.638523,-114.323141
1400177,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.32,195.32,,34.638989,-114.323021
1400177,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.32,195.32,,34.638989,-114.323021
1400178,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.36,195.36,,34.639543,-114.322929
1400178,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.36,195.36,,34.639543,-114.322929
1400179,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.45,195.45,,34.640812,-114.322432
1400179,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.45,195.45,,34.640812,-114.322432
1400180,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.52,195.52,,34.641887,-114.322239
1400180,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.52,195.52,,34.641887,-114.322239
1400181,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.67,195.67,,34.643875,-114.321369
1400181,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.67,195.67,,34.643875,-114.321369
1400182,Pipe Opening Location,CMP,Needle Mountain,,SR-95,,,Right,195.76,195.76,,34.6451,-114.320917
